LapNumber,LapTime_seconds,Delta,Year,Circuit,Compound,Session,FreshTyre,Stint,TyreLife,Driver,Team,AirTemp,Humidity,Rainfall,TrackTemp
40.0,96.659,0.33900000000001285,2025,Bahrain,HARD,R,True,3.0,8.0,HAM,Ferrari,26.8,45.0,False,30.7
41.0,96.848,0.18899999999999295,2025,Bahrain,HARD,R,True,3.0,9.0,HAM,Ferrari,26.8,45.0,False,30.5
42.0,97.115,0.2669999999999959,2025,Bahrain,HARD,R,True,3.0,10.0,HAM,Ferrari,26.7,46.0,False,30.6
43.0,96.756,-0.35899999999999466,2025,Bahrain,HARD,R,True,3.0,11.0,HAM,Ferrari,26.8,46.0,False,30.6
44.0,97.001,0.24500000000000455,2025,Bahrain,HARD,R,True,3.0,12.0,HAM,Ferrari,26.7,46.0,False,30.6
45.0,97.034,0.03300000000000125,2025,Bahrain,HARD,R,True,3.0,13.0,HAM,Ferrari,26.8,45.0,False,30.7
46.0,97.025,-0.009000000000000341,2025,Bahrain,HARD,R,True,3.0,14.0,HAM,Ferrari,26.8,46.0,False,30.5
47.0,96.882,-0.14300000000000068,2025,Bahrain,HARD,R,True,3.0,15.0,HAM,Ferrari,26.8,45.0,False,30.6
48.0,97.017,0.1349999999999909,2025,Bahrain,HARD,R,True,3.0,16.0,HAM,Ferrari,26.8,45.0,False,30.5
49.0,97.633,0.6159999999999997,2025,Bahrain,HARD,R,True,3.0,17.0,HAM,Ferrari,26.8,45.0,False,30.7
50.0,97.576,-0.05700000000000216,2025,Bahrain,HARD,R,True,3.0,18.0,HAM,Ferrari,26.8,45.0,False,30.7
51.0,98.112,0.5360000000000014,2025,Bahrain,HARD,R,True,3.0,19.0,HAM,Ferrari,26.9,45.0,False,30.4
52.0,97.747,-0.3649999999999949,2025,Bahrain,HARD,R,True,3.0,20.0,HAM,Ferrari,26.9,44.0,False,30.4
53.0,98.162,0.41500000000000625,2025,Bahrain,HARD,R,True,3.0,21.0,HAM,Ferrari,26.9,44.0,False,30.2
54.0,98.028,-0.13400000000000034,2025,Bahrain,HARD,R,True,3.0,22.0,HAM,Ferrari,26.9,44.0,False,30.2
55.0,98.026,-0.0020000000000095497,2025,Bahrain,HARD,R,True,3.0,23.0,HAM,Ferrari,26.9,44.0,False,30.5
56.0,98.062,0.036000000000001364,2025,Bahrain,HARD,R,True,3.0,24.0,HAM,Ferrari,26.9,43.0,False,30.3
57.0,98.438,0.3760000000000048,2025,Bahrain,HARD,R,True,3.0,25.0,HAM,Ferrari,26.9,43.0,False,30.3
2.0,98.048,0.0,2025,Bahrain,MEDIUM,R,True,1.0,2.0,LEC,Ferrari,27.2,44.0,False,31.9
3.0,98.463,0.41499999999999204,2025,Bahrain,MEDIUM,R,True,1.0,3.0,LEC,Ferrari,27.1,45.0,False,31.9
4.0,98.273,-0.18999999999999773,2025,Bahrain,MEDIUM,R,True,1.0,4.0,LEC,Ferrari,27.1,45.0,False,31.9
5.0,98.427,0.15400000000001057,2025,Bahrain,MEDIUM,R,True,1.0,5.0,LEC,Ferrari,27.1,46.0,False,31.9
6.0,98.784,0.3569999999999993,2025,Bahrain,MEDIUM,R,True,1.0,6.0,LEC,Ferrari,27.0,46.0,False,31.8
7.0,98.68,-0.1039999999999992,2025,Bahrain,MEDIUM,R,True,1.0,7.0,LEC,Ferrari,27.0,46.0,False,31.9
8.0,99.133,0.45299999999998875,2025,Bahrain,MEDIUM,R,True,1.0,8.0,LEC,Ferrari,27.0,46.0,False,32.0
9.0,99.164,0.03100000000000591,2025,Bahrain,MEDIUM,R,True,1.0,9.0,LEC,Ferrari,27.0,46.0,False,32.0
10.0,98.881,-0.28300000000000125,2025,Bahrain,MEDIUM,R,True,1.0,10.0,LEC,Ferrari,27.0,45.0,False,31.9
11.0,99.185,0.30400000000000205,2025,Bahrain,MEDIUM,R,True,1.0,11.0,LEC,Ferrari,27.0,45.0,False,31.8
12.0,98.973,-0.2120000000000033,2025,Bahrain,MEDIUM,R,True,1.0,12.0,LEC,Ferrari,27.0,46.0,False,31.5
13.0,98.721,-0.25199999999999534,2025,Bahrain,MEDIUM,R,True,1.0,13.0,LEC,Ferrari,26.9,46.0,False,31.9
14.0,98.87,0.1490000000000009,2025,Bahrain,MEDIUM,R,True,1.0,14.0,LEC,Ferrari,26.9,46.0,False,31.9
15.0,98.856,-0.014000000000010004,2025,Bahrain,MEDIUM,R,True,1.0,15.0,LEC,Ferrari,26.9,46.0,False,31.7
16.0,99.061,0.2050000000000125,2025,Bahrain,MEDIUM,R,True,1.0,16.0,LEC,Ferrari,26.8,47.0,False,31.7
17.0,101.56,2.4989999999999952,2025,Bahrain,MEDIUM,R,True,1.0,17.0,LEC,Ferrari,26.8,47.0,False,31.4
18.0,117.817,0.0,2025,Bahrain,MEDIUM,R,True,2.0,1.0,LEC,Ferrari,26.8,48.0,False,31.1
19.0,96.876,-20.94099999999999,2025,Bahrain,MEDIUM,R,True,2.0,2.0,LEC,Ferrari,26.7,48.0,False,31.2
20.0,97.206,0.3299999999999983,2025,Bahrain,MEDIUM,R,True,2.0,3.0,LEC,Ferrari,26.8,48.0,False,31.1
21.0,97.393,0.1869999999999976,2025,Bahrain,MEDIUM,R,True,2.0,4.0,LEC,Ferrari,26.7,47.0,False,31.1
22.0,97.363,-0.030000000000001137,2025,Bahrain,MEDIUM,R,True,2.0,5.0,LEC,Ferrari,26.7,47.0,False,31.1
23.0,97.666,0.30299999999999727,2025,Bahrain,MEDIUM,R,True,2.0,6.0,LEC,Ferrari,26.7,47.0,False,31.2
24.0,98.013,0.3470000000000084,2025,Bahrain,MEDIUM,R,True,2.0,7.0,LEC,Ferrari,26.8,47.0,False,31.2
25.0,97.452,-0.561000000000007,2025,Bahrain,MEDIUM,R,True,2.0,8.0,LEC,Ferrari,26.7,46.0,False,31.1
26.0,97.476,0.02400000000000091,2025,Bahrain,MEDIUM,R,True,2.0,9.0,LEC,Ferrari,26.7,46.0,False,31.1
27.0,97.947,0.47100000000000364,2025,Bahrain,MEDIUM,R,True,2.0,10.0,LEC,Ferrari,26.7,46.0,False,31.1
28.0,98.105,0.15800000000000125,2025,Bahrain,MEDIUM,R,True,2.0,11.0,LEC,Ferrari,26.7,47.0,False,30.8
29.0,97.781,-0.32399999999999807,2025,Bahrain,MEDIUM,R,True,2.0,12.0,LEC,Ferrari,26.7,47.0,False,31.0
30.0,97.619,-0.16200000000000614,2025,Bahrain,MEDIUM,R,True,2.0,13.0,LEC,Ferrari,26.7,47.0,False,31.0
31.0,98.048,0.42900000000000205,2025,Bahrain,MEDIUM,R,True,2.0,14.0,LEC,Ferrari,26.7,47.0,False,31.2
32.0,111.116,13.067999999999998,2025,Bahrain,MEDIUM,R,True,2.0,15.0,LEC,Ferrari,26.8,46.0,False,31.4
34.0,139.711,0.0,2025,Bahrain,HARD,R,True,3.0,2.0,LEC,Ferrari,26.8,46.0,False,30.8
35.0,145.578,5.86699999999999,2025,Bahrain,HARD,R,True,3.0,3.0,LEC,Ferrari,26.7,46.0,False,30.9
36.0,96.132,-49.446,2025,Bahrain,HARD,R,True,3.0,4.0,LEC,Ferrari,26.7,46.0,False,30.6
37.0,96.324,0.19199999999999307,2025,Bahrain,HARD,R,True,3.0,5.0,LEC,Ferrari,26.7,46.0,False,31.0
38.0,96.142,-0.18200000000000216,2025,Bahrain,HARD,R,True,3.0,6.0,LEC,Ferrari,26.7,46.0,False,30.9
39.0,96.198,0.055999999999997385,2025,Bahrain,HARD,R,True,3.0,7.0,LEC,Ferrari,26.8,46.0,False,30.8
40.0,96.28,0.08200000000000784,2025,Bahrain,HARD,R,True,3.0,8.0,LEC,Ferrari,26.8,45.0,False,30.7
41.0,96.493,0.21299999999999386,2025,Bahrain,HARD,R,True,3.0,9.0,LEC,Ferrari,26.8,45.0,False,30.5
42.0,96.304,-0.18899999999999295,2025,Bahrain,HARD,R,True,3.0,10.0,LEC,Ferrari,26.7,46.0,False,30.6
43.0,96.506,0.20199999999999818,2025,Bahrain,HARD,R,True,3.0,11.0,LEC,Ferrari,26.7,46.0,False,30.6
44.0,96.547,0.04099999999999682,2025,Bahrain,HARD,R,True,3.0,12.0,LEC,Ferrari,26.7,46.0,False,30.6
45.0,96.7,0.1530000000000058,2025,Bahrain,HARD,R,True,3.0,13.0,LEC,Ferrari,26.8,45.0,False,30.7
46.0,96.894,0.19400000000000261,2025,Bahrain,HARD,R,True,3.0,14.0,LEC,Ferrari,26.8,46.0,False,30.5
47.0,96.774,-0.12000000000000455,2025,Bahrain,HARD,R,True,3.0,15.0,LEC,Ferrari,26.8,45.0,False,30.6
48.0,96.954,0.1799999999999926,2025,Bahrain,HARD,R,True,3.0,16.0,LEC,Ferrari,26.8,45.0,False,30.5
49.0,97.658,0.7040000000000077,2025,Bahrain,HARD,R,True,3.0,17.0,LEC,Ferrari,26.8,45.0,False,30.7
50.0,96.956,-0.7019999999999982,2025,Bahrain,HARD,R,True,3.0,18.0,LEC,Ferrari,26.8,45.0,False,30.7
51.0,97.279,0.3229999999999933,2025,Bahrain,HARD,R,True,3.0,19.0,LEC,Ferrari,26.8,45.0,False,30.5
52.0,98.423,1.1440000000000055,2025,Bahrain,HARD,R,True,3.0,20.0,LEC,Ferrari,26.9,44.0,False,30.4
53.0,97.583,-0.8400000000000034,2025,Bahrain,HARD,R,True,3.0,21.0,LEC,Ferrari,26.9,44.0,False,30.2
54.0,97.794,0.21099999999999852,2025,Bahrain,HARD,R,True,3.0,22.0,LEC,Ferrari,26.9,44.0,False,30.2
55.0,97.586,-0.2079999999999984,2025,Bahrain,HARD,R,True,3.0,23.0,LEC,Ferrari,26.9,44.0,False,30.5
56.0,97.666,0.0799999999999983,2025,Bahrain,HARD,R,True,3.0,24.0,LEC,Ferrari,26.9,43.0,False,30.3
57.0,98.273,0.6069999999999993,2025,Bahrain,HARD,R,True,3.0,25.0,LEC,Ferrari,26.9,43.0,False,30.3
4.0,96.425,0.0,2025,Saudi Arabian,MEDIUM,R,True,1.0,4.0,HAM,Ferrari,28.8,67.0,False,38.6
5.0,95.099,-1.3259999999999934,2025,Saudi Arabian,MEDIUM,R,True,1.0,5.0,HAM,Ferrari,28.9,67.0,False,38.1
6.0,94.459,-0.6400000000000006,2025,Saudi Arabian,MEDIUM,R,True,1.0,6.0,HAM,Ferrari,28.9,67.0,False,38.3
7.0,94.994,0.5349999999999966,2025,Saudi Arabian,MEDIUM,R,True,1.0,7.0,HAM,Ferrari,28.9,66.0,False,38.2
8.0,94.444,-0.5499999999999972,2025,Saudi Arabian,MEDIUM,R,True,1.0,8.0,HAM,Ferrari,29.1,66.0,False,38.2
9.0,94.46,0.015999999999991132,2025,Saudi Arabian,MEDIUM,R,True,1.0,9.0,HAM,Ferrari,29.1,65.0,False,38.1
10.0,94.58,0.12000000000000455,2025,Saudi Arabian,MEDIUM,R,True,1.0,10.0,HAM,Ferrari,29.2,66.0,False,38.0
11.0,94.456,-0.12399999999999523,2025,Saudi Arabian,MEDIUM,R,True,1.0,11.0,HAM,Ferrari,29.2,66.0,False,38.0
12.0,95.31,0.8539999999999992,2025,Saudi Arabian,MEDIUM,R,True,1.0,12.0,HAM,Ferrari,29.2,66.0,False,37.4
13.0,95.679,0.3689999999999998,2025,Saudi Arabian,MEDIUM,R,True,1.0,13.0,HAM,Ferrari,29.3,65.0,False,37.3
14.0,94.818,-0.8610000000000042,2025,Saudi Arabian,MEDIUM,R,True,1.0,14.0,HAM,Ferrari,29.2,66.0,False,37.1
15.0,95.832,1.0139999999999958,2025,Saudi Arabian,MEDIUM,R,True,1.0,15.0,HAM,Ferrari,29.2,65.0,False,37.3
16.0,94.955,-0.8769999999999953,2025,Saudi Arabian,MEDIUM,R,True,1.0,16.0,HAM,Ferrari,29.3,65.0,False,37.5
17.0,94.686,-0.26899999999999125,2025,Saudi Arabian,MEDIUM,R,True,1.0,17.0,HAM,Ferrari,29.3,64.0,False,37.7
18.0,94.592,-0.0940000000000083,2025,Saudi Arabian,MEDIUM,R,True,1.0,18.0,HAM,Ferrari,29.3,64.0,False,37.7
19.0,94.892,0.29999999999999716,2025,Saudi Arabian,MEDIUM,R,True,1.0,19.0,HAM,Ferrari,29.4,64.0,False,37.3
20.0,94.72,-0.17199999999999704,2025,Saudi Arabian,MEDIUM,R,True,1.0,20.0,HAM,Ferrari,29.4,62.0,False,37.7
21.0,95.128,0.40800000000000125,2025,Saudi Arabian,MEDIUM,R,True,1.0,21.0,HAM,Ferrari,29.5,64.0,False,37.7
22.0,95.569,0.4410000000000025,2025,Saudi Arabian,MEDIUM,R,True,1.0,22.0,HAM,Ferrari,29.5,63.0,False,37.8
23.0,97.866,2.296999999999997,2025,Saudi Arabian,MEDIUM,R,True,1.0,23.0,HAM,Ferrari,29.5,58.0,False,37.9
24.0,111.801,0.0,2025,Saudi Arabian,HARD,R,True,2.0,1.0,HAM,Ferrari,29.6,56.0,False,38.1
25.0,94.037,-17.763999999999996,2025,Saudi Arabian,HARD,R,True,2.0,2.0,HAM,Ferrari,29.8,55.0,False,37.6
26.0,93.542,-0.49500000000000455,2025,Saudi Arabian,HARD,R,True,2.0,3.0,HAM,Ferrari,29.9,54.0,False,37.5
27.0,93.72,0.17799999999999727,2025,Saudi Arabian,HARD,R,True,2.0,4.0,HAM,Ferrari,29.9,54.0,False,37.7
28.0,93.365,-0.355000000000004,2025,Saudi Arabian,HARD,R,True,2.0,5.0,HAM,Ferrari,29.9,54.0,False,37.7
29.0,93.81,0.4450000000000074,2025,Saudi Arabian,HARD,R,True,2.0,6.0,HAM,Ferrari,30.0,53.0,False,37.2
30.0,93.564,-0.24600000000000932,2025,Saudi Arabian,HARD,R,True,2.0,7.0,HAM,Ferrari,30.0,53.0,False,37.4
31.0,94.392,0.828000000000003,2025,Saudi Arabian,HARD,R,True,2.0,8.0,HAM,Ferrari,30.1,52.0,False,37.3
32.0,93.595,-0.796999999999997,2025,Saudi Arabian,HARD,R,True,2.0,9.0,HAM,Ferrari,30.3,51.0,False,36.9
33.0,93.603,0.007999999999995566,2025,Saudi Arabian,HARD,R,True,2.0,10.0,HAM,Ferrari,30.3,52.0,False,36.7
34.0,93.876,0.27300000000001035,2025,Saudi Arabian,HARD,R,True,2.0,11.0,HAM,Ferrari,30.5,51.0,False,36.6
35.0,93.564,-0.3120000000000118,2025,Saudi Arabian,HARD,R,True,2.0,12.0,HAM,Ferrari,30.5,52.0,False,36.9
36.0,93.291,-0.27299999999999613,2025,Saudi Arabian,HARD,R,True,2.0,13.0,HAM,Ferrari,31.0,50.0,False,37.0
37.0,93.044,-0.2469999999999999,2025,Saudi Arabian,HARD,R,True,2.0,14.0,HAM,Ferrari,31.1,49.0,False,37.0
38.0,92.925,-0.11899999999999977,2025,Saudi Arabian,HARD,R,True,2.0,15.0,HAM,Ferrari,31.4,48.0,False,36.7
39.0,93.285,0.35999999999999943,2025,Saudi Arabian,HARD,R,True,2.0,16.0,HAM,Ferrari,31.5,48.0,False,36.6
40.0,92.833,-0.4519999999999982,2025,Saudi Arabian,HARD,R,True,2.0,17.0,HAM,Ferrari,31.5,48.0,False,36.7
41.0,93.022,0.18900000000000716,2025,Saudi Arabian,HARD,R,True,2.0,18.0,HAM,Ferrari,31.5,48.0,False,36.6
42.0,92.64,-0.382000000000005,2025,Saudi Arabian,HARD,R,True,2.0,19.0,HAM,Ferrari,31.6,48.0,False,36.7
43.0,92.6,-0.04000000000000625,2025,Saudi Arabian,HARD,R,True,2.0,20.0,HAM,Ferrari,31.6,47.0,False,36.4
44.0,92.789,0.18900000000000716,2025,Saudi Arabian,HARD,R,True,2.0,21.0,HAM,Ferrari,31.7,47.0,False,36.5
45.0,92.821,0.031999999999996476,2025,Saudi Arabian,HARD,R,True,2.0,22.0,HAM,Ferrari,31.6,47.0,False,36.4
46.0,93.107,0.28600000000000136,2025,Saudi Arabian,HARD,R,True,2.0,23.0,HAM,Ferrari,31.6,47.0,False,36.3
47.0,93.06,-0.046999999999997044,2025,Saudi Arabian,HARD,R,True,2.0,24.0,HAM,Ferrari,31.6,47.0,False,36.3
48.0,92.898,-0.16200000000000614,2025,Saudi Arabian,HARD,R,True,2.0,25.0,HAM,Ferrari,31.6,48.0,False,36.2
49.0,93.012,0.11400000000000432,2025,Saudi Arabian,HARD,R,True,2.0,26.0,HAM,Ferrari,31.7,48.0,False,36.2
50.0,93.435,0.4230000000000018,2025,Saudi Arabian,HARD,R,True,2.0,27.0,HAM,Ferrari,31.6,48.0,False,36.0
4.0,95.845,0.0,2025,Saudi Arabian,MEDIUM,R,True,1.0,4.0,LEC,Ferrari,28.8,67.0,False,38.6
5.0,94.428,-1.4170000000000016,2025,Saudi Arabian,MEDIUM,R,True,1.0,5.0,LEC,Ferrari,28.9,67.0,False,38.1
6.0,94.52,0.09199999999999875,2025,Saudi Arabian,MEDIUM,R,True,1.0,6.0,LEC,Ferrari,28.9,67.0,False,38.3
7.0,94.275,-0.24499999999999034,2025,Saudi Arabian,MEDIUM,R,True,1.0,7.0,LEC,Ferrari,28.9,66.0,False,38.2
8.0,94.085,-0.19000000000001194,2025,Saudi Arabian,MEDIUM,R,True,1.0,8.0,LEC,Ferrari,29.0,66.0,False,38.2
9.0,94.099,0.014000000000010004,2025,Saudi Arabian,MEDIUM,R,True,1.0,9.0,LEC,Ferrari,29.1,65.0,False,38.1
10.0,94.419,0.3199999999999932,2025,Saudi Arabian,MEDIUM,R,True,1.0,10.0,LEC,Ferrari,29.2,66.0,False,38.0
11.0,94.293,-0.12599999999999056,2025,Saudi Arabian,MEDIUM,R,True,1.0,11.0,LEC,Ferrari,29.2,66.0,False,38.0
12.0,94.425,0.1319999999999908,2025,Saudi Arabian,MEDIUM,R,True,1.0,12.0,LEC,Ferrari,29.2,66.0,False,37.4
13.0,94.217,-0.2079999999999984,2025,Saudi Arabian,MEDIUM,R,True,1.0,13.0,LEC,Ferrari,29.3,65.0,False,37.3
14.0,94.641,0.4240000000000066,2025,Saudi Arabian,MEDIUM,R,True,1.0,14.0,LEC,Ferrari,29.2,66.0,False,37.1
15.0,94.276,-0.3650000000000091,2025,Saudi Arabian,MEDIUM,R,True,1.0,15.0,LEC,Ferrari,29.2,65.0,False,37.9
16.0,94.293,0.017000000000010118,2025,Saudi Arabian,MEDIUM,R,True,1.0,16.0,LEC,Ferrari,29.3,65.0,False,37.5
17.0,94.476,0.18299999999999272,2025,Saudi Arabian,MEDIUM,R,True,1.0,17.0,LEC,Ferrari,29.3,64.0,False,37.7
18.0,94.439,-0.03700000000000614,2025,Saudi Arabian,MEDIUM,R,True,1.0,18.0,LEC,Ferrari,29.3,64.0,False,37.7
19.0,94.397,-0.04199999999998738,2025,Saudi Arabian,MEDIUM,R,True,1.0,19.0,LEC,Ferrari,29.4,64.0,False,37.3
20.0,94.42,0.022999999999996135,2025,Saudi Arabian,MEDIUM,R,True,1.0,20.0,LEC,Ferrari,29.4,62.0,False,37.7
21.0,93.967,-0.45300000000000296,2025,Saudi Arabian,MEDIUM,R,True,1.0,21.0,LEC,Ferrari,29.5,64.0,False,37.7
22.0,93.636,-0.33100000000000307,2025,Saudi Arabian,MEDIUM,R,True,1.0,22.0,LEC,Ferrari,29.5,63.0,False,38.2
23.0,93.875,0.23900000000000432,2025,Saudi Arabian,MEDIUM,R,True,1.0,23.0,LEC,Ferrari,29.5,58.0,False,37.9
24.0,93.608,-0.2669999999999959,2025,Saudi Arabian,MEDIUM,R,True,1.0,24.0,LEC,Ferrari,29.6,56.0,False,38.1
25.0,93.513,-0.09499999999999886,2025,Saudi Arabian,MEDIUM,R,True,1.0,25.0,LEC,Ferrari,29.7,56.0,False,38.1
26.0,93.393,-0.12000000000000455,2025,Saudi Arabian,MEDIUM,R,True,1.0,26.0,LEC,Ferrari,29.9,54.0,False,37.5
27.0,93.485,0.09199999999999875,2025,Saudi Arabian,MEDIUM,R,True,1.0,27.0,LEC,Ferrari,29.9,54.0,False,37.6
28.0,93.368,-0.11700000000000443,2025,Saudi Arabian,MEDIUM,R,True,1.0,28.0,LEC,Ferrari,29.9,54.0,False,37.7
29.0,96.062,2.6940000000000026,2025,Saudi Arabian,MEDIUM,R,True,1.0,29.0,LEC,Ferrari,30.0,53.0,False,37.3
30.0,110.494,0.0,2025,Saudi Arabian,HARD,R,True,2.0,1.0,LEC,Ferrari,30.0,54.0,False,37.4
31.0,92.441,-18.052999999999997,2025,Saudi Arabian,HARD,R,True,2.0,2.0,LEC,Ferrari,30.1,52.0,False,37.3
32.0,92.431,-0.010000000000005116,2025,Saudi Arabian,HARD,R,True,2.0,3.0,LEC,Ferrari,30.1,52.0,False,37.1
33.0,92.486,0.05500000000000682,2025,Saudi Arabian,HARD,R,True,2.0,4.0,LEC,Ferrari,30.3,52.0,False,36.7
34.0,92.693,0.20699999999999363,2025,Saudi Arabian,HARD,R,True,2.0,5.0,LEC,Ferrari,30.4,52.0,False,36.6
35.0,92.39,-0.30299999999999727,2025,Saudi Arabian,HARD,R,True,2.0,6.0,LEC,Ferrari,30.5,52.0,False,36.9
36.0,92.738,0.347999999999999,2025,Saudi Arabian,HARD,R,True,2.0,7.0,LEC,Ferrari,31.0,50.0,False,37.0
37.0,92.273,-0.4650000000000034,2025,Saudi Arabian,HARD,R,True,2.0,8.0,LEC,Ferrari,31.1,49.0,False,37.0
38.0,92.957,0.6839999999999975,2025,Saudi Arabian,HARD,R,True,2.0,9.0,LEC,Ferrari,31.4,48.0,False,36.7
39.0,92.324,-0.6329999999999956,2025,Saudi Arabian,HARD,R,True,2.0,10.0,LEC,Ferrari,31.4,48.0,False,36.6
40.0,92.349,0.025000000000005684,2025,Saudi Arabian,HARD,R,True,2.0,11.0,LEC,Ferrari,31.5,48.0,False,36.7
41.0,92.254,-0.09499999999999886,2025,Saudi Arabian,HARD,R,True,2.0,12.0,LEC,Ferrari,31.5,48.0,False,36.5
42.0,92.258,0.003999999999990678,2025,Saudi Arabian,HARD,R,True,2.0,13.0,LEC,Ferrari,31.6,48.0,False,36.7
43.0,92.258,0.0,2025,Saudi Arabian,HARD,R,True,2.0,14.0,LEC,Ferrari,31.6,47.0,False,36.7
44.0,92.473,0.2150000000000034,2025,Saudi Arabian,HARD,R,True,2.0,15.0,LEC,Ferrari,31.7,47.0,False,36.5
45.0,93.088,0.6149999999999949,2025,Saudi Arabian,HARD,R,True,2.0,16.0,LEC,Ferrari,31.6,47.0,False,36.5
46.0,92.425,-0.6629999999999967,2025,Saudi Arabian,HARD,R,True,2.0,17.0,LEC,Ferrari,31.6,47.0,False,36.3
